RMS_X,RMS_Y,RMS_Z,Band_Power_Z_Low,Band_Power_Z_Mid,Band_Power_Z_High,label
0.008887296797097459,0.009176301315450048,0.05493037995719518,2.8628565216293736e-05,6.373541973486821e-05,8.236312262057037e-07,healthy
0.009537821747920996,0.009451545111955837,0.05324513882956831,2.0874560357851507e-05,6.31668567319128e-05,6.591981368965348e-07,healthy
0.008829594305489961,0.00971791627665221,0.0555472272057732,2.4207070180575978e-05,5.938885239558244e-05,5.370972508373632e-07,healthy
0.008574976363795091,0.009052357473015608,0.05394369891583691,5.0588098198186776e-06,5.416075845646085e-05,9.427696116290291e-07,healthy
0.008875448718103111,0.008825747940976228,0.05452173831658389,5.475152090241507e-06,5.375259883448674e-05,8.88639009721739e-07,healthy
0.009310924916765561,0.00940724084353458,0.05583774271534014,1.625598631321302e-05,5.5770335013907596e-05,8.026143038964328e-07,healthy
0.010587500292405513,0.009577568818261252,0.05376942630246082,1.3953401264538808e-05,5.500503840559026e-05,9.404908032549015e-07,healthy
0.009673166610885768,0.009317105930943438,0.051493277259918355,6.120725265484547e-07,6.188504652174649e-05,9.609702938959784e-07,healthy
0.009556892801869426,0.00915599143548077,0.0555275570934728,3.720524267972475e-05,6.384811372099942e-05,5.793128843899106e-07,healthy
0.009907847340402069,0.009104097784188388,0.053251369934200064,1.5422334077933946e-05,5.800601418662356e-05,3.890316748987194e-07,healthy
0.009146965874074658,0.008915366807813001,0.06404688954303775,9.579972331566017e-05,5.5796824614795e-05,8.540043901142968e-07,healthy
0.008800502876035074,0.00992046367529524,0.05469287617437216,1.0507708991665549e-05,5.381170288637125e-05,1.0313004962158154e-06,healthy
0.009084108281497924,0.008948395515890287,0.05445851385386584,2.9196582024595643e-05,6.568441643333437e-05,8.038982915170251e-07,healthy
0.008539294212435275,0.009749625577896163,0.051630056659977566,4.915155648443194e-06,5.849539168162726e-05,6.909374627138323e-07,healthy
0.00854854053948925,0.012146449259497335,0.05295036025976603,6.616467567484771e-06,6.223977288470166e-05,8.367806171824593e-07,healthy
0.009807366057772455,0.00871543937274026,0.053894173691788234,2.988770047676921e-06,5.311877238687894e-05,5.800265833152812e-07,healthy
